image,label
image (49)_no_tumor.jpg,3
image(308)_no_tumor.jpg,3
image (50)_no_tumor.jpg,3
image(319)_no_tumor.jpg,3
image(218)_no_tumor.jpg,3
image(88)_no_tumor.jpg,3
image(61)_no_tumor.jpg,3
image(47)_no_tumor.jpg,3
image (59)_no_tumor.jpg,3
image(249)_no_tumor.jpg,3
image (23)_no_tumor.jpg,3
image(77)_no_tumor.jpg,3
image(202)_no_tumor.jpg,3
image(37)_no_tumor.jpg,3
image(267)_no_tumor.jpg,3
image (20)_no_tumor.jpg,3
image(14)_no_tumor.jpg,3
image(34)_no_tumor.jpg,3
image(209)_no_tumor.jpg,3
image (29)_no_tumor.jpg,3
image(301)_no_tumor.jpg,3
image(192)_no_tumor.jpg,3
image(17)_no_tumor.jpg,3
image (14)_no_tumor.jpg,3
image(121)_no_tumor.jpg,3
image (44)_no_tumor.jpg,3
image (30)_no_tumor.jpg,3
image(131)_no_tumor.jpg,3
image(48)_no_tumor.jpg,3
image(239)_no_tumor.jpg,3
image(114)_no_tumor.jpg,3
image(160)_no_tumor.jpg,3
image(277)_no_tumor.jpg,3
image(204)_no_tumor.jpg,3
image(149)_no_tumor.jpg,3
image(248)_no_tumor.jpg,3
image(262)_no_tumor.jpg,3
image(271)_no_tumor.jpg,3
image (32)_no_tumor.jpg,3
image(86)_no_tumor.jpg,3
image(148)_no_tumor.jpg,3
8_no_tumor.jpg,3
image(197)_no_tumor.jpg,3
image(167)_no_tumor.jpg,3
image(139)_no_tumor.jpg,3
image(206)_no_tumor.jpg,3
image(216)_no_tumor.jpg,3
image (5)_no_tumor.jpg,3
image(78)_no_tumor.jpg,3
image(196)_no_tumor.jpg,3
image (57)_no_tumor.jpg,3
image(251)_no_tumor.jpg,3
image(321)_no_tumor.jpg,3
2_no_tumor.jpg,3
image (64)_no_tumor.jpg,3
image(260)_no_tumor.jpg,3
image(115)_no_tumor.jpg,3
image (43)_no_tumor.jpg,3
image(289)_no_tumor.jpg,3
image(324)_no_tumor.jpg,3
4_no_tumor.jpg,3
image (35)_no_tumor.jpg,3
image(225)_no_tumor.jpg,3
image(275)_no_tumor.jpg,3
image(117)_no_tumor.jpg,3
image(177)_no_tumor.jpg,3
image (61)_no_tumor.jpg,3
image(229)_no_tumor.jpg,3
image(241)_no_tumor.jpg,3
image(111)_no_tumor.jpg,3
image(298)_no_tumor.jpg,3
image(84)_no_tumor.jpg,3
image(45)_no_tumor.jpg,3
image(38)_no_tumor.jpg,3
image (26)_no_tumor.jpg,3
image(171)_no_tumor.jpg,3
image(125)_no_tumor.jpg,3
image(75)_no_tumor.jpg,3
image(98)_no_tumor.jpg,3
image(247)_no_tumor.jpg,3
image(152)_no_tumor.jpg,3
image(186)_no_tumor.jpg,3
image(299)_no_tumor.jpg,3
image(134)_no_tumor.jpg,3
image(309)_no_tumor.jpg,3
image(288)_no_tumor.jpg,3
image(20)_no_tumor.jpg,3
image(101)_no_tumor.jpg,3
image (4)_no_tumor.jpg,3
image(180)_no_tumor.jpg,3
image(261)_no_tumor.jpg,3
image(120)_no_tumor.jpg,3
image(130)_no_tumor.jpg,3
image (6)_no_tumor.jpg,3
image(318)_no_tumor.jpg,3
image (56)_no_tumor.jpg,3
image(183)_no_tumor.jpg,3
image(174)_no_tumor.jpg,3
image(59)_no_tumor.jpg,3
image(96)_no_tumor.jpg,3
image(100)_no_tumor.jpg,3
image(9)_no_tumor.jpg,3
image(15)_no_tumor.jpg,3
image (45)_no_tumor.jpg,3
image(211)_no_tumor.jpg,3
image(26)_no_tumor.jpg,3
image(224)_no_tumor.jpg,3
image(172)_no_tumor.jpg,3
image(79)_no_tumor.jpg,3
image(325)_no_tumor.jpg,3
5_no_tumor.jpg,3
image(219)_no_tumor.jpg,3
image(256)_no_tumor.jpg,3
image(311)_no_tumor.jpg,3
image(269)_no_tumor.jpg,3
image(33)_no_tumor.jpg,3
image(128)_no_tumor.jpg,3
image(280)_no_tumor.jpg,3
image(159)_no_tumor.jpg,3
image (47)_no_tumor.jpg,3
image(212)_no_tumor.jpg,3
image(276)_no_tumor.jpg,3
image(89)_no_tumor.jpg,3
image(154)_no_tumor.jpg,3
image(93)_no_tumor.jpg,3
image(35)_no_tumor.jpg,3
image(6)_no_tumor.jpg,3
image(200)_no_tumor.jpg,3
image(255)_no_tumor.jpg,3
image(113)_no_tumor.jpg,3
image(189)_no_tumor.jpg,3
image(129)_no_tumor.jpg,3
image(1)_no_tumor.jpg,3
image(294)_no_tumor.jpg,3
image(153)_no_tumor.jpg,3
image(116)_no_tumor.jpg,3
image(231)_no_tumor.jpg,3
image(285)_no_tumor.jpg,3
image(69)_no_tumor.jpg,3
image(57)_no_tumor.jpg,3
image(28)_no_tumor.jpg,3
image(283)_no_tumor.jpg,3
image(215)_no_tumor.jpg,3
image(243)_no_tumor.jpg,3
image (55)_no_tumor.jpg,3
image(156)_no_tumor.jpg,3
image (52)_no_tumor.jpg,3
image (28)_no_tumor.jpg,3
image (12)_no_tumor.jpg,3
image(62)_no_tumor.jpg,3
image(81)_no_tumor.jpg,3
image(103)_no_tumor.jpg,3
image(11)_no_tumor.jpg,3
image(257)_no_tumor.jpg,3
image(279)_no_tumor.jpg,3
image(207)_no_tumor.jpg,3
image(70)_no_tumor.jpg,3
image(175)_no_tumor.jpg,3
image(236)_no_tumor.jpg,3
image (36)_no_tumor.jpg,3
image(146)_no_tumor.jpg,3
image(254)_no_tumor.jpg,3
image(266)_no_tumor.jpg,3
image(297)_no_tumor.jpg,3
image (62)_no_tumor.jpg,3
image(274)_no_tumor.jpg,3
image(176)_no_tumor.jpg,3
image(107)_no_tumor.jpg,3
image(304)_no_tumor.jpg,3
image(19)_no_tumor.jpg,3
image(29)_no_tumor.jpg,3
image(195)_no_tumor.jpg,3
image(83)_no_tumor.jpg,3
image(217)_no_tumor.jpg,3
image(284)_no_tumor.jpg,3
image(50)_no_tumor.jpg,3
image(305)_no_tumor.jpg,3
image(143)_no_tumor.jpg,3
image(106)_no_tumor.jpg,3
image(259)_no_tumor.jpg,3
image(32)_no_tumor.jpg,3
image(72)_no_tumor.jpg,3
image(16)_no_tumor.jpg,3
image(179)_no_tumor.jpg,3
image(210)_no_tumor.jpg,3
image (42)_no_tumor.jpg,3
image(80)_no_tumor.jpg,3
image(300)_no_tumor.jpg,3
image(85)_no_tumor.jpg,3
image(135)_no_tumor.jpg,3
image(322)_no_tumor.jpg,3
image(199)_no_tumor.jpg,3
image (60)_no_tumor.jpg,3
image(295)_no_tumor.jpg,3
image(240)_no_tumor.jpg,3
image (41)_no_tumor.jpg,3
image(273)_no_tumor.jpg,3
image (19)_no_tumor.jpg,3
image(110)_no_tumor.jpg,3
image (53)_no_tumor.jpg,3
image(41)_no_tumor.jpg,3
image(138)_no_tumor.jpg,3
image(223)_no_tumor.jpg,3
image(49)_no_tumor.jpg,3
image(244)_no_tumor.jpg,3
image(264)_no_tumor.jpg,3
image(317)_no_tumor.jpg,3
image(238)_no_tumor.jpg,3
1_no_tumor.jpg,3
image(145)_no_tumor.jpg,3
image(326)_no_tumor.jpg,3
image(68)_no_tumor.jpg,3
image (10)_no_tumor.jpg,3
image(164)_no_tumor.jpg,3
image(208)_no_tumor.jpg,3
image(133)_no_tumor.jpg,3
image (15)_no_tumor.jpg,3
6_no_tumor.jpg,3
image(230)_no_tumor.jpg,3
image(7)_no_tumor.jpg,3
image(144)_no_tumor.jpg,3
image(30)_no_tumor.jpg,3
image(194)_no_tumor.jpg,3
image(286)_no_tumor.jpg,3
image (8)_no_tumor.jpg,3
image(13)_no_tumor.jpg,3
